,eyeClosed,Center Up,,Center,,Center Down,,Left Point,,Right Point,,Left,Right,Up,Down,Eye width:
capture_2020_04_17_11_39_49_7606_right,0,490,210,490,419,490,610,204,419,871,438,0,0,0,0,43
capture_2020_04_17_11_39_49_7607_left,0,472,223,472,391,509,577,156,447,863,391,0,0,0,0,43
capture_2020_04_17_11_39_49_7607_right,0,491,223,472,409,509,577,193,428,844,428,0,0,0,0,43
capture_2020_04_17_11_39_49_7608_left,0,481,205,481,391,500,558,165,428,853,391,0,0,0,0,42
capture_2020_04_17_11_39_49_7608_right,0,491,260,472,409,472,577,137,428,863,428,0,0,0,0,43
capture_2020_04_17_11_39_49_7609_left,0,480,254,500,429,519,605,149,488,870,410,0,0,0,0,42
capture_2020_04_17_11_39_49_7609_right,0,490,234,510,410,529,605,198,429,861,410,0,0,0,0,41
capture_2020_04_17_11_39_49_7610_left,0,490,210,509,419,528,610,204,438,833,381,0,0,0,0,41
capture_2020_04_17_11_39_49_7610_right,0,509,190,528,381,547,552,242,400,871,381,0,0,0,0,41
capture_2020_04_17_11_39_49_7611_left,0,490,234,529,429,529,605,178,449,861,410,0,0,0,0,41
capture_2020_04_17_11_39_49_7611_right,0,549,215,549,390,568,566,315,390,880,371,0,0,0,0,41
capture_2020_04_17_11_39_49_7612_left,0,519,234,538,449,538,605,187,488,850,410,0,0,0,0,40
capture_2020_04_17_11_39_49_7612_right,0,588,215,568,390,568,566,295,390,861,371,0,0,0,0,41
capture_2020_04_17_11_39_49_7613_left,0,490,254,549,429,568,566,217,468,861,371,0,0,0,0,41
capture_2020_04_17_11_39_49_7613_right,0,597,215,577,390,577,546,265,390,870,371,0,0,0,0,40
capture_2020_04_17_11_39_49_7614_left,0,460,220,520,420,540,600,160,460,860,380,0,0,0,0,40
capture_2020_04_17_11_39_49_7614_right,0,550,180,530,380,550,560,290,400,870,360,0,0,0,0,41
capture_2020_04_17_11_39_49_7615_left,0,432,176,490,429,490,624,159,468,841,332,0,0,0,0,41
capture_2020_04_17_11_39_49_7615_right,0,529,176,510,390,529,585,159,390,861,371,0,0,0,0,41
capture_2020_04_17_11_39_49_7616_left,0,441,195,480,449,499,605,148,488,850,371,0,0,0,0,40
capture_2020_04_17_11_39_49_7616_right,0,538,176,519,410,519,566,207,390,850,390,0,0,0,0,40
capture_2020_04_17_11_39_49_7617_left,0,480,195,499,429,519,605,168,468,831,390,0,0,0,0,40
capture_2020_04_17_11_39_49_7617_right,0,519,195,499,390,519,566,207,410,831,390,0,0,0,0,40
capture_2020_04_17_11_39_49_7618_left,0,460,234,480,429,480,585,168,468,831,332,0,0,0,0,40
capture_2020_04_17_11_39_49_7618_right,0,480,195,480,390,480,566,187,410,831,371,0,0,0,0,40
capture_2020_04_17_11_39_49_7619_left,0,410,220,470,420,470,600,150,480,850,340,0,0,0,0,41
capture_2020_04_17_11_39_49_7619_right,0,510,176,510,390,510,585,237,390,822,371,0,0,0,0,41
capture_2020_04_17_11_39_49_7620_left,0,460,195,460,410,480,566,148,449,831,371,0,0,0,0,40
capture_2020_04_17_11_39_49_7620_right,0,510,176,510,390,529,566,178,390,841,332,0,0,0,0,41
capture_2020_04_17_11_39_49_7621_left,0,451,156,490,390,510,605,120,449,861,312,0,0,0,0,41
capture_2020_04_17_11_39_49_7621_right,0,499,137,480,371,480,527,148,371,850,332,0,0,0,0,40
capture_2020_04_17_11_39_49_7622_left,0,432,176,471,371,471,546,120,449,841,332,0,0,0,0,41
capture_2020_04_17_11_39_49_7622_right,0,490,176,490,371,510,507,159,371,880,332,0,0,0,0,41
capture_2020_04_17_11_39_49_7623_left,0,432,195,451,410,471,546,120,449,841,332,0,0,0,0,41
capture_2020_04_17_11_39_49_7623_right,0,510,176,510,371,529,527,217,390,841,351,0,0,0,0,41
capture_2020_04_17_11_39_49_7624_left,0,432,215,471,390,471,546,139,429,822,371,0,0,0,0,41
capture_2020_04_17_11_39_49_7624_right,0,471,210,471,400,471,552,147,419,833,381,0,0,0,0,41
capture_2020_04_17_11_39_49_7625_left,0,481,229,462,419,481,552,138,438,843,343,0,0,0,0,42
capture_2020_04_17_11_39_49_7625_right,0,462,267,481,438,500,590,157,419,843,400,0,0,0,0,42
capture_2020_04_17_11_39_49_7626_left,0,424,248,462,419,462,552,138,457,843,343,0,0,0,0,42
capture_2020_04_17_11_39_49_7626_right,0,490,248,490,438,509,590,166,457,833,400,0,0,0,0,43
capture_2020_04_17_11_39_49_7627_left,0,435,298,472,465,491,614,156,465,844,391,0,0,0,0,43
capture_2020_04_17_11_39_49_7627_right,0,509,291,509,491,509,618,218,473,836,473,0,0,0,0,43
capture_2020_04_17_11_39_49_7628_left,0,464,267,481,444,499,604,197,462,837,391,0,0,0,0,44
capture_2020_04_17_11_39_49_7628_right,0,481,255,518,473,518,636,190,491,827,418,0,0,0,0,44
capture_2020_04_17_11_39_49_7629_left,0,482,302,500,480,518,658,198,498,820,391,0,0,0,0,46
capture_2020_04_17_11_39_49_7629_right,0,509,249,509,498,527,676,207,480,829,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7630_left,0,467,283,517,483,517,667,183,500,833,417,0,0,0,0,48
capture_2020_04_17_11_39_49_7630_right,0,500,300,500,483,517,667,217,467,850,500,0,0,0,0,48
capture_2020_04_17_11_39_49_7631_left,0,444,288,492,448,492,624,188,496,796,384,0,0,0,0,49
capture_2020_04_17_11_39_49_7631_right,0,459,294,492,506,508,686,198,506,835,506,0,0,0,0,49
capture_2020_04_17_11_39_49_7632_left,0,468,240,500,432,500,608,164,464,820,352,0,0,0,0,50
capture_2020_04_17_11_39_49_7632_right,0,508,251,492,455,476,627,178,439,822,439,0,0,0,0,51
capture_2020_04_17_11_39_49_7633_left,0,444,256,460,448,476,608,156,448,796,384,0,0,0,0,51
capture_2020_04_17_11_39_49_7633_right,0,508,235,508,455,492,643,163,439,837,439,0,0,0,0,51
capture_2020_04_17_11_39_49_7634_left,0,454,246,469,446,485,615,146,477,823,400,0,0,0,0,52
capture_2020_04_17_11_39_49_7634_right,0,469,257,499,468,530,649,182,468,832,438,0,0,0,0,52
capture_2020_04_17_11_39_49_7635_left,0,477,272,508,438,523,604,160,453,809,423,0,0,0,0,53
capture_2020_04_17_11_39_49_7635_right,0,477,257,508,453,508,634,175,468,840,453,0,0,0,0,53
capture_2020_04_17_11_39_49_7636_left,0,449,276,478,465,478,625,173,480,813,451,0,0,0,0,55
capture_2020_04_17_11_39_49_7636_right,0,492,267,477,459,492,622,181,430,818,444,0,0,0,0,55
capture_2020_04_17_11_39_49_7637_left,0,448,296,477,489,492,637,136,504,848,444,0,0,0,0,55
capture_2020_04_17_11_39_49_7637_right,0,492,252,492,459,492,607,166,444,848,459,0,0,0,0,55
capture_2020_04_17_11_39_49_7638_left,0,441,305,470,495,470,655,136,480,805,436,0,0,0,0,56
capture_2020_04_17_11_39_49_7638_right,0,478,243,478,443,464,614,164,429,807,429,0,0,0,0,55
capture_2020_04_17_11_39_49_7639_left,0,463,314,463,514,478,643,135,486,792,443,0,0,0,0,57
capture_2020_04_17_11_39_49_7639_right,0,472,295,486,463,486,618,177,449,809,449,0,0,0,0,56
capture_2020_04_17_11_39_49_7640_left,0,451,351,465,519,479,660,128,505,774,463,0,0,0,0,57
capture_2020_04_17_11_39_49_7640_right,0,479,295,479,491,507,660,198,449,788,463,0,0,0,0,57
capture_2020_04_17_11_39_49_7641_left,0,453,312,493,488,480,624,168,475,792,475,0,0,0,0,59
capture_2020_04_17_11_39_49_7641_right,0,513,307,500,480,487,653,167,440,820,480,0,0,0,0,60
capture_2020_04_17_11_39_49_7642_left,0,480,297,493,477,493,645,196,439,816,413,0,0,0,0,61
capture_2020_04_17_11_39_49_7642_right,0,532,348,480,503,480,658,171,426,829,503,0,0,0,0,61
capture_2020_04_17_11_39_49_7643_left,0,493,297,506,503,519,632,158,439,829,426,0,0,0,0,61
capture_2020_04_17_11_39_49_7643_right,0,486,354,486,498,500,656,145,498,841,498,0,0,0,0,62
capture_2020_04_17_11_39_49_7644_left,0,481,317,544,483,532,660,163,419,849,406,0,0,0,0,63
capture_2020_04_17_11_39_49_7644_right,0,499,317,499,495,499,660,144,521,842,470,0,0,0,0,64
capture_2020_04_17_11_39_49_7645_left,0,482,234,518,455,531,615,162,406,863,382,0,0,0,0,65
capture_2020_04_17_11_39_49_7645_right,0,513,313,513,500,500,650,138,463,875,475,0,0,0,0,64
capture_2020_04_17_11_39_49_7646_left,0,513,325,550,475,525,638,150,413,875,425,0,0,0,0,64
capture_2020_04_17_11_39_49_7646_right,0,513,325,513,500,525,675,175,463,850,463,0,0,0,0,64
capture_2020_04_17_11_39_49_7647_left,0,493,238,531,425,531,638,168,363,868,388,0,0,0,0,65
capture_2020_04_17_11_39_49_7647_right,0,543,283,531,480,531,628,198,431,863,431,0,0,0,0,65
capture_2020_04_17_11_39_49_7648_left,0,543,258,543,443,543,603,174,382,863,394,0,0,0,0,65
capture_2020_04_17_11_39_49_7648_right,0,537,320,524,492,524,652,180,443,844,468,0,0,0,0,64
capture_2020_04_17_11_39_49_7649_left,0,518,267,554,424,506,570,167,364,845,400,0,0,0,0,65
capture_2020_04_17_11_39_49_7649_right,0,518,320,506,468,518,665,149,455,875,443,0,0,0,0,65
capture_2020_04_17_11_39_49_7650_left,0,488,230,512,412,500,606,148,352,864,376,0,0,0,0,66
capture_2020_04_17_11_39_49_7650_right,0,531,246,531,443,518,640,186,443,863,443,0,0,0,0,65
capture_2020_04_17_11_39_49_7651_left,0,512,170,548,400,536,594,173,339,852,315,0,0,0,0,66
capture_2020_04_17_11_39_49_7651_right,0,536,206,524,412,524,594,161,424,839,388,0,0,0,0,66
capture_2020_04_17_11_39_49_7652_left,0,494,191,530,430,506,597,148,334,852,334,0,0,0,0,67
capture_2020_04_17_11_39_49_7652_right,0,529,247,517,435,505,612,152,447,858,412,0,0,0,0,67
capture_2020_04_17_11_39_49_7653_left,0,529,200,529,412,517,576,176,365,858,341,0,0,0,0,67
capture_2020_04_17_11_39_49_7653_right,0,535,259,535,459,535,624,159,400,865,424,0,0,0,0,68
capture_2020_04_17_11_39_49_7654_left,0,499,220,522,383,522,580,151,336,870,383,0,0,0,0,68
capture_2020_04_17_11_39_49_7654_right,0,565,247,529,435,541,600,165,424,882,424,0,0,0,0,69
capture_2020_04_17_11_39_49_7655_left,0,552,174,517,394,529,568,135,313,877,359,0,0,0,0,69
capture_2020_04_17_11_39_49_7655_right,0,553,235,529,435,541,600,165,435,870,388,0,0,0,0,69
capture_2020_04_17_11_39_49_7656_left,0,506,209,517,383,517,568,158,336,865,406,0,0,0,0,69
capture_2020_04_17_11_39_49_7656_right,0,529,232,529,417,529,580,158,441,854,406,0,0,0,0,69
capture_2020_04_17_11_39_49_7657_left,0,505,183,505,377,516,560,162,309,859,366,0,0,0,0,69
capture_2020_04_17_11_39_49_7657_right,0,546,229,546,423,534,571,146,423,854,354,0,0,0,0,70
capture_2020_04_17_11_39_49_7658_left,0,522,192,511,372,511,541,161,304,849,372,0,0,0,0,70
capture_2020_04_17_11_39_49_7658_right,0,528,225,528,417,539,597,156,439,866,372,0,0,0,0,71
capture_2020_04_17_11_39_49_7659_left,0,499,135,511,361,533,530,139,304,860,349,0,0,0,0,70
capture_2020_04_17_11_39_49_7659_right,0,551,180,539,383,539,541,156,406,855,349,0,0,0,0,71
capture_2020_04_17_11_39_49_7660_left,0,467,133,522,344,522,511,156,289,844,311,0,0,0,0,72
capture_2020_04_17_11_39_49_7660_right,0,544,156,544,400,533,578,189,400,867,344,0,0,0,0,72
capture_2020_04_17_11_39_49_7661_left,0,456,227,525,415,505,593,140,336,860,336,0,0,0,0,81
capture_2020_04_17_11_39_49_7661_right,0,525,207,515,405,525,543,169,405,860,356,0,0,0,0,81
capture_2020_04_17_11_39_49_7662_left,0,495,235,505,414,505,584,166,329,844,348,0,0,0,0,85
capture_2020_04_17_11_39_49_7662_right,0,509,233,500,400,500,558,156,391,844,344,0,0,0,0,86
capture_2020_04_17_11_39_49_7663_left,0,472,236,481,400,490,555,154,336,855,336,0,0,0,0,88
capture_2020_04_17_11_39_49_7663_right,0,508,218,481,400,490,536,154,382,864,318,0,0,0,0,88
capture_2020_04_17_11_39_49_7664_left,0,459,229,477,422,468,580,143,316,847,404,0,0,0,0,91
capture_2020_04_17_11_39_49_7664_right,0,495,246,486,431,486,615,143,404,865,378,0,0,0,0,91
capture_2020_04_17_11_39_49_7665_left,0,457,261,509,443,509,600,170,374,865,391,0,0,0,0,92
capture_2020_04_17_11_39_49_7665_right,0,526,258,500,456,500,602,164,439,861,422,0,0,0,0,92
capture_2020_04_17_11_39_49_7666_left,0,461,249,504,456,513,594,143,370,866,456,0,0,0,0,93
capture_2020_04_17_11_39_49_7666_right,0,504,292,522,447,504,602,152,465,883,387,0,0,0,0,93
capture_2020_04_17_11_39_49_7667_left,0,473,258,499,439,499,594,147,344,878,447,0,0,0,0,94
capture_2020_04_17_11_39_49_7667_right,0,525,267,499,439,499,594,138,447,886,396,0,0,0,0,94
capture_2020_04_17_11_39_49_7668_left,0,496,267,522,430,504,594,143,378,874,456,0,0,0,0,93
capture_2020_04_17_11_39_49_7668_right,0,560,267,525,430,517,611,138,422,869,422,0,0,0,0,94
capture_2020_04_17_11_39_49_7669_left,0,483,264,543,417,517,562,143,366,866,400,0,0,0,0,94
capture_2020_04_17_11_39_49_7669_right,0,534,247,534,451,551,655,168,443,866,409,0,0,0,0,94
capture_2020_04_17_11_39_49_7670_left,0,517,213,517,400,551,630,126,306,866,417,0,0,0,0,94
capture_2020_04_17_11_39_49_7670_right,0,563,227,538,455,555,648,184,438,875,421,0,0,0,0,95
capture_2020_04_17_11_39_49_7671_left,0,508,168,517,387,525,581,138,295,870,396,0,0,0,0,94
capture_2020_04_17_11_39_49_7671_right,0,563,236,538,446,521,640,134,446,858,421,0,0,0,0,95
capture_2020_04_17_11_39_49_7672_left,0,479,185,521,404,513,606,142,328,858,413,0,0,0,0,95
capture_2020_04_17_11_39_49_7672_right,0,521,244,521,463,521,615,151,463,866,438,0,0,0,0,95
capture_2020_04_17_11_39_49_7673_left,0,466,177,508,413,508,589,155,345,870,429,0,0,0,0,94
capture_2020_04_17_11_39_49_7673_right,0,504,261,496,438,504,623,159,438,858,387,0,0,0,0,95
capture_2020_04_17_11_39_49_7674_left,0,474,213,517,426,500,570,143,366,857,426,0,0,0,0,94
capture_2020_04_17_11_39_49_7674_right,0,521,230,529,434,521,638,163,451,869,409,0,0,0,0,95
capture_2020_04_17_11_39_49_7675_left,0,441,227,500,413,542,573,180,354,845,421,0,0,0,0,94
capture_2020_04_17_11_39_49_7675_right,0,509,238,500,460,491,621,143,443,857,417,0,0,0,0,94
capture_2020_04_17_11_39_49_7676_left,0,458,194,483,413,483,589,146,362,853,421,0,0,0,0,94
capture_2020_04_17_11_39_49_7676_right,0,517,213,500,434,500,596,134,426,866,391,0,0,0,0,94
capture_2020_04_17_11_39_49_7677_left,0,496,232,513,404,513,551,143,344,866,396,0,0,0,0,93
capture_2020_04_17_11_39_49_7677_right,0,539,249,504,430,513,568,134,456,874,404,0,0,0,0,93
capture_2020_04_17_11_39_49_7678_left,0,461,215,504,404,504,576,152,335,883,396,0,0,0,0,93
capture_2020_04_17_11_39_49_7678_right,0,504,224,496,413,504,611,126,422,883,396,0,0,0,0,93
capture_2020_04_17_11_39_49_7679_left,0,508,237,517,404,517,580,130,387,877,396,0,0,0,0,92
capture_2020_04_17_11_39_49_7679_right,0,509,235,491,435,491,617,135,443,883,400,0,0,0,0,92
capture_2020_04_17_11_39_49_7680_left,0,486,229,522,404,513,589,134,369,874,404,0,0,0,0,91
capture_2020_04_17_11_39_49_7680_right,0,469,235,478,426,495,626,139,435,869,383,0,0,0,0,91
capture_2020_04_17_11_39_49_7681_left,0,477,229,513,413,503,598,134,378,882,413,0,0,0,0,91
capture_2020_04_17_11_39_49_7681_right,0,486,237,468,422,459,589,134,431,874,378,0,0,0,0,91
capture_2020_04_17_11_39_49_7682_left,0,464,252,500,413,500,575,167,369,868,404,0,0,0,0,88
capture_2020_04_17_11_39_49_7682_right,0,463,245,463,418,463,573,135,436,864,400,0,0,0,0,88
capture_2020_04_17_11_39_49_7683_left,0,468,248,505,414,486,570,128,395,872,405,0,0,0,0,87
capture_2020_04_17_11_39_49_7683_right,0,495,239,477,414,477,552,128,414,872,377,0,0,0,0,87
capture_2020_04_17_11_39_49_7684_left,0,465,231,485,395,485,559,128,395,871,405,0,0,0,0,83
capture_2020_04_17_11_39_49_7684_right,0,465,222,485,405,494,540,147,424,871,386,0,0,0,0,83
capture_2020_04_17_11_39_49_7685_left,0,465,257,485,435,485,573,149,425,870,405,0,0,0,0,81
capture_2020_04_17_11_39_49_7685_right,0,515,247,495,415,495,553,130,435,860,385,0,0,0,0,81
capture_2020_04_17_11_39_49_7686_left,0,460,257,489,415,499,553,134,435,855,425,0,0,0,0,80
capture_2020_04_17_11_39_49_7686_right,0,485,227,495,425,485,573,130,444,860,395,0,0,0,0,81
capture_2020_04_17_11_39_49_7687_left,0,480,260,510,430,510,570,140,400,870,430,0,0,0,0,80
capture_2020_04_17_11_39_49_7687_right,0,489,267,479,405,479,553,144,435,864,385,0,0,0,0,80
capture_2020_04_17_11_39_49_7688_left,0,479,277,509,425,489,573,124,415,855,405,0,0,0,0,80
capture_2020_04_17_11_39_49_7688_right,0,480,240,480,400,500,570,130,420,880,380,0,0,0,0,80
capture_2020_04_17_11_39_49_7689_left,0,480,260,500,430,490,560,130,420,860,400,0,0,0,0,80
capture_2020_04_17_11_39_49_7689_right,0,480,240,480,400,490,550,130,420,880,360,0,0,0,0,80
capture_2020_04_17_11_39_49_7690_left,0,470,200,520,410,500,580,140,370,870,370,0,0,0,0,80
capture_2020_04_17_11_39_49_7690_right,0,490,220,480,380,490,560,140,370,870,340,0,0,0,0,80
capture_2020_04_17_11_39_49_7691_left,0,469,243,499,405,509,557,145,375,864,375,0,0,0,0,80
capture_2020_04_17_11_39_49_7691_right,0,475,240,475,400,505,560,145,370,865,380,0,0,0,0,79
capture_2020_04_17_11_39_49_7692_left,0,475,243,505,395,505,557,141,375,859,375,0,0,0,0,79
capture_2020_04_17_11_39_49_7692_right,0,475,243,485,385,505,557,141,375,859,375,0,0,0,0,79
capture_2020_04_17_11_39_49_7693_left,0,473,236,515,390,504,564,145,369,863,379,0,0,0,0,79
capture_2020_04_17_11_39_49_7693_right,0,475,243,485,395,505,557,141,375,859,375,0,0,0,0,79
capture_2020_04_17_11_39_49_7694_left,0,473,236,515,390,504,564,145,369,863,379,0,0,0,0,79
capture_2020_04_17_11_39_49_7694_right,0,470,243,500,385,510,557,146,375,864,375,0,0,0,0,78
capture_2020_04_17_11_39_49_7695_left,0,473,236,504,379,504,564,145,369,863,379,0,0,0,0,79
capture_2020_04_17_11_39_49_7695_right,0,468,236,509,400,509,564,140,369,869,390,0,0,0,0,78
capture_2020_04_17_11_39_49_7696_left,0,475,243,505,375,505,557,141,375,870,385,0,0,0,0,79
capture_2020_04_17_11_39_49_7696_right,0,470,243,530,425,510,557,146,375,875,385,0,0,0,0,78
capture_2020_04_17_11_39_49_7697_left,0,468,185,521,379,509,605,140,369,869,390,0,0,0,0,78
capture_2020_04_17_11_39_49_7697_right,0,525,203,505,425,505,597,141,375,870,385,0,0,0,0,79
capture_2020_04_17_11_39_49_7698_left,0,459,192,520,385,510,597,146,375,875,385,0,0,0,0,78
capture_2020_04_17_11_39_49_7698_right,0,525,213,535,446,505,597,141,375,870,385,0,0,0,0,79
capture_2020_04_17_11_39_49_7699_left,0,489,205,509,379,509,574,130,349,879,390,0,0,0,0,78
capture_2020_04_17_11_39_49_7699_right,0,556,273,546,446,556,597,130,354,880,385,0,0,0,0,79
capture_2020_04_17_11_39_49_7700_left,0,500,192,530,385,520,567,125,354,875,385,0,0,0,0,78
capture_2020_04_17_11_39_49_7700_right,0,520,233,510,425,520,577,156,385,875,415,0,0,0,0,78
capture_2020_04_17_11_39_49_7701_left,0,470,172,500,385,520,537,156,344,864,375,0,0,0,0,78
capture_2020_04_17_11_39_49_7701_right,0,556,233,525,425,546,608,151,415,870,415,0,0,0,0,79
capture_2020_04_17_11_39_49_7702_left,0,500,192,520,385,520,547,156,375,875,385,0,0,0,0,78
capture_2020_04_17_11_39_49_7702_right,0,525,223,515,446,525,587,161,415,870,425,0,0,0,0,79
capture_2020_04_17_11_39_49_7703_left,0,470,233,520,405,510,567,125,365,864,425,0,0,0,0,78
capture_2020_04_17_11_39_49_7703_right,0,515,253,505,435,505,567,161,425,870,425,0,0,0,0,79
capture_2020_04_17_11_39_49_7704_left,0,490,253,500,405,500,557,146,385,875,385,0,0,0,0,78
capture_2020_04_17_11_39_49_7704_right,0,509,246,509,431,509,554,150,421,869,390,0,0,0,0,78
capture_2020_04_17_11_39_49_7705_left,0,480,253,510,405,510,537,156,354,864,395,0,0,0,0,78
capture_2020_04_17_11_39_49_7705_right,0,515,256,525,431,535,564,166,431,863,421,0,0,0,0,79
capture_2020_04_17_11_39_49_7706_left,0,463,215,515,410,515,564,145,379,873,379,0,0,0,0,79
capture_2020_04_17_11_39_49_7706_right,0,525,236,515,441,515,626,166,431,863,410,0,0,0,0,79
capture_2020_04_17_11_39_49_7707_left,0,468,205,521,400,521,574,140,379,879,400,0,0,0,0,78
capture_2020_04_17_11_39_49_7707_right,0,504,236,504,431,504,574,145,441,863,421,0,0,0,0,79
capture_2020_04_17_11_39_49_7708_left,0,473,246,504,400,515,564,125,359,873,400,0,0,0,0,79
capture_2020_04_17_11_39_49_7708_right,0,499,236,499,431,509,585,140,421,869,390,0,0,0,0,78
capture_2020_04_17_11_39_49_7709_left,0,463,215,504,400,515,585,135,349,863,369,0,0,0,0,79
capture_2020_04_17_11_39_49_7709_right,0,504,246,504,421,525,564,166,421,853,400,0,0,0,0,79
capture_2020_04_17_11_39_49_7710_left,0,468,226,499,410,489,595,150,369,859,379,0,0,0,0,78
capture_2020_04_17_11_39_49_7710_right,0,485,253,495,425,475,567,141,415,870,395,0,0,0,0,79
capture_2020_04_17_11_39_49_7711_left,0,463,226,504,421,484,574,135,369,863,379,0,0,0,0,79
capture_2020_04_17_11_39_49_7711_right,0,515,246,494,421,494,554,156,421,853,379,0,0,0,0,79
capture_2020_04_17_11_39_49_7712_left,0,468,236,521,421,499,595,150,369,859,390,0,0,0,0,78
capture_2020_04_17_11_39_49_7712_right,0,504,205,484,441,484,615,156,431,873,421,0,0,0,0,79
capture_2020_04_17_11_39_49_7713_left,0,480,243,490,415,500,577,146,375,864,395,0,0,0,0,78
capture_2020_04_17_11_39_49_7713_right,0,525,253,485,435,485,577,151,446,870,415,0,0,0,0,79
capture_2020_04_17_11_39_49_7714_left,0,480,253,500,415,510,567,135,395,864,385,0,0,0,0,78
capture_2020_04_17_11_39_49_7714_right,0,515,243,495,425,505,577,141,425,870,405,0,0,0,0,79
capture_2020_04_17_11_39_49_7715_left,0,480,243,500,415,500,577,166,375,864,395,0,0,0,0,78
capture_2020_04_17_11_39_49_7715_right,0,505,253,505,435,505,577,120,435,870,405,0,0,0,0,79
capture_2020_04_17_11_39_49_7716_left,0,480,213,510,415,510,608,135,375,875,395,0,0,0,0,78
capture_2020_04_17_11_39_49_7716_right,0,515,233,515,425,505,608,141,435,859,415,0,0,0,0,79
capture_2020_04_17_11_39_49_7717_left,0,458,246,509,410,509,595,140,390,859,410,0,0,0,0,78
capture_2020_04_17_11_39_49_7717_right,0,475,243,505,435,505,567,110,466,870,395,0,0,0,0,79
capture_2020_04_17_11_39_49_7718_left,0,478,246,531,400,509,574,140,379,869,400,0,0,0,0,78
capture_2020_04_17_11_39_49_7718_right,0,525,236,494,441,515,626,145,421,873,400,0,0,0,0,79
capture_2020_04_17_11_39_49_7719_left,0,468,205,521,410,499,605,130,390,869,400,0,0,0,0,78
capture_2020_04_17_11_39_49_7719_right,0,515,246,484,441,504,605,135,421,863,400,0,0,0,0,79
capture_2020_05_06_13_35_00_1625_left,0,470,281,544,430,544,593,144,489,856,400,0,0,0,0,54
capture_2020_05_06_13_35_00_1625_right,0,575,272,575,468,575,619,167,483,877,438,0,0,0,0,54
capture_2020_05_06_13_35_00_1626_left,0,463,222,507,430,537,578,151,444,818,385,0,0,0,0,53
capture_2020_05_06_13_35_00_1626_right,0,523,257,523,468,538,694,160,483,870,438,0,0,0,0,53
capture_2020_05_06_13_35_00_1627_left,0,492,242,523,438,523,634,145,453,855,408,0,0,0,0,53
capture_2020_05_06_13_35_00_1627_right,0,507,281,522,474,537,622,166,489,863,444,0,0,0,0,53
capture_2020_05_06_13_35_00_1628_left,0,492,272,523,423,538,604,145,453,855,423,0,0,0,0,53
capture_2020_05_06_13_35_00_1628_right,0,530,302,530,468,545,634,152,498,877,438,0,0,0,0,54
capture_2020_05_06_13_35_00_1629_left,0,477,292,523,446,538,600,154,462,861,431,0,0,0,0,53
capture_2020_05_06_13_35_00_1629_right,0,523,272,523,498,508,634,160,513,840,453,0,0,0,0,53
capture_2020_05_06_13_35_00_1630_left,0,462,257,508,423,508,619,130,453,840,392,0,0,0,0,53
capture_2020_05_06_13_35_00_1630_right,0,523,257,523,468,523,634,191,468,855,438,0,0,0,0,53
capture_2020_05_06_13_35_00_1631_left,0,492,242,508,423,508,574,160,438,825,392,0,0,0,0,53
capture_2020_05_06_13_35_00_1631_right,0,515,226,515,453,515,649,167,438,847,438,0,0,0,0,52
capture_2020_05_06_13_35_00_1632_left,0,461,246,507,431,507,615,154,462,861,415,0,0,0,0,53
capture_2020_05_06_13_35_00_1632_right,0,508,257,508,453,523,634,191,483,855,438,0,0,0,0,53
capture_2020_05_06_13_35_00_1633_left,0,477,226,508,408,508,619,175,438,855,392,0,0,0,0,53
capture_2020_05_06_13_35_00_1633_right,0,507,262,523,431,523,600,169,477,861,415,0,0,0,0,53
capture_2020_05_06_13_35_00_1634_left,0,454,242,499,408,499,589,167,438,847,377,0,0,0,0,52
capture_2020_05_06_13_35_00_1634_right,0,523,211,492,453,523,619,175,468,870,438,0,0,0,0,53
capture_2020_05_06_13_35_00_1635_left,0,469,211,484,408,515,604,137,438,847,408,0,0,0,0,52
capture_2020_05_06_13_35_00_1635_right,0,508,242,508,438,523,619,175,468,840,423,0,0,0,0,53
capture_2020_05_06_13_35_00_1636_left,0,477,242,492,392,508,574,160,423,840,377,0,0,0,0,53
capture_2020_05_06_13_35_00_1636_right,0,477,272,492,438,508,574,175,453,855,423,0,0,0,0,53
capture_2020_05_06_13_35_00_1637_left,0,469,257,499,408,499,558,137,438,847,392,0,0,0,0,52
capture_2020_05_06_13_35_00_1637_right,0,508,242,477,453,523,619,206,453,855,438,0,0,0,0,53
capture_2020_05_06_13_35_00_1638_left,0,439,242,499,423,515,589,167,438,832,392,0,0,0,0,52
capture_2020_05_06_13_35_00_1638_right,0,462,272,508,438,538,574,175,453,840,408,0,0,0,0,53
capture_2020_05_06_13_35_00_1639_left,0,432,272,508,438,508,558,175,438,809,377,0,0,0,0,53
capture_2020_05_06_13_35_00_1639_right,0,492,272,508,453,523,589,206,468,855,408,0,0,0,0,53
capture_2020_05_06_13_35_00_1640_left,0,417,257,477,438,508,604,175,453,794,377,0,0,0,0,53
capture_2020_05_06_13_35_00_1640_right,0,462,257,477,438,508,604,175,453,825,453,0,0,0,0,53
capture_2020_05_06_13_35_00_1641_left,0,470,267,500,415,500,563,204,444,811,370,0,0,0,0,54
capture_2020_05_06_13_35_00_1641_right,0,432,302,477,453,508,558,206,468,825,408,0,0,0,0,53
capture_2020_05_06_13_35_00_1642_left,0,432,287,508,423,523,574,206,468,825,392,0,0,0,0,53
capture_2020_05_06_13_35_00_1642_right,0,485,281,500,444,515,622,204,459,856,444,0,0,0,0,54
