,noLeftEye,noRightEye,Left Eye,,Right Eye,,Nose,,Mouth Up,,Mouth Down,,Left,Right,Up,Down,Face width:
capture_2020_05_25_14_51_35_562,0,0,395,241,619,249,500,220,489,333,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_563,0,0,395,241,619,249,500,220,489,333,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_564,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_565,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_566,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_567,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_568,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_569,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_570,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_571,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_572,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_573,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_574,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
capture_2020_05_25_14_51_35_575,0,0,386,244,615,255,493,221,485,345,485,385,0,0,0,0,254
capture_2020_05_25_14_51_35_576,0,0,386,244,615,255,493,221,485,345,485,385,0,0,0,0,254
capture_2020_05_25_14_51_35_577,0,0,386,244,615,255,493,221,485,345,485,385,0,0,0,0,254
capture_2020_05_25_14_51_35_578,0,0,384,244,615,257,487,221,480,356,480,392,0,0,0,0,254
capture_2020_05_25_14_51_35_579,0,0,379,251,613,259,487,229,480,360,480,398,0,0,0,0,254
capture_2020_05_25_14_51_35_580,0,0,383,255,613,264,485,235,481,366,479,410,0,0,0,0,254
capture_2020_05_25_14_51_35_581,0,0,383,260,611,270,485,245,481,375,479,423,0,0,0,0,254
capture_2020_05_25_14_51_35_582,0,0,381,263,611,272,485,253,479,388,479,441,0,0,0,0,256
capture_2020_05_25_14_51_35_583,0,0,382,266,611,272,486,256,479,396,479,454,0,0,0,0,258
capture_2020_05_25_14_51_35_584,0,0,381,269,610,277,489,267,479,408,479,459,0,0,0,0,260
capture_2020_05_25_14_51_35_585,0,0,382,268,616,276,494,280,486,416,484,467,0,0,0,0,262
capture_2020_05_25_14_51_35_586,0,0,387,271,621,279,496,289,492,424,490,483,0,0,0,0,264
capture_2020_05_25_14_51_35_587,0,0,393,269,622,277,499,308,495,440,495,492,0,0,0,0,266
capture_2020_05_25_14_51_35_588,0,0,394,280,632,286,512,332,504,464,506,518,0,0,0,0,268
capture_2020_05_25_14_51_35_589,0,0,400,288,640,296,514,338,510,484,510,536,0,0,0,0,268
capture_2020_05_25_14_51_35_590,0,0,400,294,640,300,514,364,510,500,510,552,0,0,0,0,266
capture_2020_05_25_14_51_35_591,0,0,400,306,640,312,514,384,510,514,510,580,0,0,0,0,268
capture_2020_05_25_14_51_35_592,0,0,388,315,638,323,513,400,509,525,509,592,0,0,0,0,270
capture_2020_05_25_14_51_35_593,0,0,399,323,639,327,513,406,509,538,509,597,0,0,0,0,270
capture_2020_05_25_14_51_35_594,0,0,398,334,638,340,513,437,509,552,509,613,0,0,0,0,272
capture_2020_05_25_14_51_35_595,0,0,388,344,639,348,513,445,515,565,515,614,0,0,0,0,274
capture_2020_05_25_14_51_35_596,0,0,413,344,653,348,526,454,526,577,526,627,0,0,0,0,276
capture_2020_05_25_14_51_35_597,0,0,397,350,643,354,517,467,513,587,517,638,0,0,0,0,280
capture_2020_05_25_14_51_35_598,0,0,406,347,643,353,517,464,513,587,515,636,0,0,0,0,284
capture_2020_05_25_14_51_35_599,0,0,386,359,626,361,505,478,503,593,503,642,0,0,0,0,286
capture_2020_05_25_14_51_35_600,0,0,394,367,627,370,507,491,507,606,507,644,0,0,0,0,288
capture_2020_05_25_14_51_35_601,0,0,394,370,628,372,507,499,507,610,507,655,0,0,0,0,288
capture_2020_05_25_14_51_35_602,0,0,394,370,638,372,513,506,515,620,515,664,0,0,0,0,284
capture_2020_05_25_14_51_35_603,0,0,395,371,642,373,519,511,519,626,519,667,0,0,0,0,288
capture_2020_05_25_14_51_35_604,0,0,392,373,641,375,523,518,519,633,519,675,0,0,0,0,288
capture_2020_05_25_14_51_35_605,0,0,392,375,641,378,523,529,519,635,519,676,0,0,0,0,288
capture_2020_05_25_14_51_35_606,0,0,389,363,643,363,518,518,514,625,516,671,0,0,0,0,288
capture_2020_05_25_14_51_35_607,0,0,388,357,641,363,517,513,513,620,513,666,0,0,0,0,288
capture_2020_05_25_14_51_35_608,0,0,386,354,641,356,513,509,512,617,512,665,0,0,0,0,288
capture_2020_05_25_14_51_35_609,0,0,386,353,641,351,513,505,511,614,511,662,0,0,0,0,288
capture_2020_05_25_14_51_35_610,0,0,384,348,640,350,510,504,510,614,508,662,0,0,0,0,288
capture_2020_05_25_14_51_35_611,0,0,378,348,632,350,510,504,510,614,508,662,0,0,0,0,288
capture_2020_05_25_14_51_35_612,0,0,374,344,632,346,504,502,504,604,504,654,0,0,0,0,288
capture_2020_05_25_14_51_35_613,0,0,374,341,631,341,503,501,503,606,503,654,0,0,0,0,288
capture_2020_05_25_14_51_35_614,0,0,374,342,631,342,506,501,504,607,504,655,0,0,0,0,288
capture_2020_05_25_14_51_35_615,0,0,374,342,631,342,506,501,504,607,504,655,0,0,0,0,288
capture_2020_05_25_14_51_35_616,0,0,374,342,631,342,506,501,504,607,504,655,0,0,0,0,288
capture_2020_05_25_14_51_35_617,0,0,363,343,630,343,505,501,503,608,503,653,0,0,0,0,288
capture_2020_05_25_14_51_35_618,0,0,363,343,630,343,505,501,503,608,503,653,0,0,0,0,288
capture_2020_05_25_14_51_35_619,0,0,375,343,631,343,506,500,504,607,504,653,0,0,0,0,288
capture_2020_05_25_14_51_35_620,0,0,375,343,631,343,506,500,504,607,504,653,0,0,0,0,288
capture_2020_05_25_14_51_35_621,0,0,370,343,626,343,494,500,492,603,492,654,0,0,0,0,288
capture_2020_05_25_14_51_35_622,0,0,364,359,610,364,479,505,479,608,479,654,0,0,0,0,292
capture_2020_05_25_14_51_35_623,0,0,355,360,601,365,470,506,468,601,468,654,0,0,0,0,290
capture_2020_05_25_14_51_35_624,0,0,347,349,599,357,443,500,456,599,458,650,0,0,0,0,290
capture_2020_05_25_14_51_35_625,0,0,335,350,577,357,431,494,442,596,448,644,0,0,0,0,292
capture_2020_05_25_14_51_35_626,0,0,354,363,572,363,423,494,441,600,448,645,0,0,0,0,298
capture_2020_05_25_14_51_35_627,0,0,348,371,566,369,397,495,429,602,438,649,0,0,0,0,296
capture_2020_05_25_14_51_35_628,0,0,342,369,561,367,389,494,425,601,434,650,0,0,0,0,294
capture_2020_05_25_14_51_35_629,0,0,341,365,559,367,371,489,412,599,425,649,0,0,0,0,286
capture_2020_05_25_14_51_35_630,0,0,335,363,548,353,367,490,400,598,415,649,0,0,0,0,284
capture_2020_05_25_14_51_35_631,0,0,319,363,529,357,332,489,373,590,380,649,0,0,0,0,286
capture_2020_05_25_14_51_35_632,0,0,319,361,507,359,319,481,361,590,378,641,0,0,0,0,290
capture_2020_05_25_14_51_35_633,1,0,322,362,496,363,286,480,346,590,357,641,0,0,0,0,292
capture_2020_05_25_14_51_35_634,1,0,316,363,472,369,272,475,327,591,347,642,0,0,0,0,290
capture_2020_05_25_14_51_35_635,1,0,321,363,472,367,264,477,319,590,343,641,0,0,0,0,292
capture_2020_05_25_14_51_35_636,1,0,312,369,456,369,256,482,312,591,336,642,0,0,0,0,294
capture_2020_05_25_14_51_35_637,1,0,307,369,456,369,252,482,312,591,336,642,0,0,0,0,294
capture_2020_05_25_14_51_35_638,1,0,326,369,447,373,251,482,306,590,335,641,0,0,0,0,292
capture_2020_05_25_14_51_35_639,1,0,327,369,439,372,250,483,301,591,327,639,0,0,0,0,290
capture_2020_05_25_14_51_35_640,1,0,326,369,437,372,249,481,297,590,328,638,0,0,0,0,290
capture_2020_05_25_14_51_35_641,1,0,332,361,438,372,248,480,304,586,332,638,0,0,0,0,286
capture_2020_05_25_14_51_35_642,1,0,337,361,430,364,247,480,301,587,333,637,0,0,0,0,284
capture_2020_05_25_14_51_35_643,1,0,338,361,421,364,242,481,295,586,327,638,0,0,0,0,284
capture_2020_05_25_14_51_35_644,1,0,333,366,410,374,238,484,294,591,324,637,0,0,0,0,286
capture_2020_05_25_14_51_35_645,1,0,332,368,410,373,241,490,294,590,326,638,0,0,0,0,280
capture_2020_05_25_14_51_35_646,1,0,333,367,410,373,242,490,293,591,326,637,0,0,0,0,280
capture_2020_05_25_14_51_35_647,1,0,333,367,400,373,241,490,289,591,325,637,0,0,0,0,278
capture_2020_05_25_14_51_35_648,1,0,332,367,411,367,240,488,294,590,326,638,0,0,0,0,278
capture_2020_05_25_14_51_35_649,1,0,332,367,411,367,240,488,294,590,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_650,1,0,333,367,411,367,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_651,1,0,333,367,399,363,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_652,1,0,333,367,399,363,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_653,1,0,333,367,401,363,242,489,294,590,325,639,0,0,0,0,276
capture_2020_05_25_14_51_35_654,1,0,333,367,401,363,242,489,294,590,325,639,0,0,0,0,276
capture_2020_05_25_14_51_35_655,1,0,333,367,399,363,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_656,1,0,333,367,399,363,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_657,1,0,333,367,401,363,242,489,294,590,325,639,0,0,0,0,276
capture_2020_05_25_14_51_35_658,0,0,333,367,399,363,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_659,1,0,333,367,399,363,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_660,1,0,333,367,399,363,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_661,1,0,333,367,399,363,241,489,293,591,326,638,0,0,0,0,276
capture_2020_05_25_14_51_35_662,1,0,333,361,399,361,241,487,289,589,326,636,0,0,0,0,276
capture_2020_05_25_14_51_35_663,1,0,332,362,396,358,240,487,290,583,321,631,0,0,0,0,276
capture_2020_05_25_14_51_35_664,1,0,332,346,405,362,236,473,290,583,319,631,0,0,0,0,278
capture_2020_05_25_14_51_35_665,1,0,334,358,411,362,236,479,290,583,319,633,0,0,0,0,278
capture_2020_05_25_14_51_35_666,1,0,333,366,421,364,235,478,289,582,323,632,0,0,0,0,278
capture_2020_05_25_14_51_35_667,1,0,331,366,422,362,236,478,300,588,329,635,0,0,0,0,282
capture_2020_05_25_14_51_35_668,1,0,337,366,450,364,261,480,309,593,337,639,0,0,0,0,280
capture_2020_05_25_14_51_35_669,1,0,338,366,467,366,266,485,325,597,350,641,0,0,0,0,282
capture_2020_05_25_14_51_35_670,1,0,308,382,456,376,260,486,312,597,343,639,0,0,0,0,292
capture_2020_05_25_14_51_35_671,1,0,285,393,456,384,254,502,307,609,343,656,0,0,0,0,294
capture_2020_05_25_14_51_35_672,0,0,295,393,494,373,275,501,340,614,371,666,0,0,0,0,294
capture_2020_05_25_14_51_35_673,0,0,307,384,525,373,321,516,372,615,383,664,0,0,0,0,294
capture_2020_05_25_14_51_35_674,0,0,316,383,547,372,360,505,393,611,404,662,0,0,0,0,290
capture_2020_05_25_14_51_35_675,0,0,332,383,575,369,409,498,437,618,442,675,0,0,0,0,290
capture_2020_05_25_14_51_35_676,0,0,357,384,598,367,443,499,465,616,470,663,0,0,0,0,292
capture_2020_05_25_14_51_35_677,0,0,376,385,614,367,476,498,494,616,496,664,0,0,0,0,294
capture_2020_05_25_14_51_35_678,0,0,352,377,594,356,471,498,485,601,487,651,0,0,0,0,300
capture_2020_05_25_14_51_35_679,0,0,372,380,606,364,491,498,498,603,503,652,0,0,0,0,300
capture_2020_05_25_14_51_35_680,0,0,377,380,607,364,493,498,503,604,505,652,0,0,0,0,300
capture_2020_05_25_14_51_35_681,0,0,378,380,607,364,495,498,502,604,505,652,0,0,0,0,300
capture_2020_05_25_14_51_35_682,0,0,371,380,603,370,480,498,493,605,495,657,0,0,0,0,300
capture_2020_05_25_14_51_35_683,0,0,373,379,605,370,482,498,487,611,489,657,0,0,0,0,300
capture_2020_05_25_14_51_35_684,0,0,373,379,605,370,482,498,487,611,489,657,0,0,0,0,300
capture_2020_05_25_14_51_35_685,0,0,373,379,605,370,482,498,487,611,489,657,0,0,0,0,300
capture_2020_05_25_14_51_35_686,0,0,373,379,605,370,482,498,487,611,489,657,0,0,0,0,300
capture_2020_05_25_14_51_35_687,0,0,371,373,605,370,471,498,480,605,487,655,0,0,0,0,300
capture_2020_05_25_14_51_35_688,0,0,368,379,600,371,470,498,480,611,484,655,0,0,0,0,300
capture_2020_05_25_14_51_35_689,0,0,361,382,598,377,470,502,478,614,480,661,0,0,0,0,300
capture_2020_05_25_14_51_35_690,0,0,364,382,598,377,473,504,478,616,482,661,0,0,0,0,300
capture_2020_05_25_14_51_35_691,0,0,365,383,598,376,473,503,478,616,482,660,0,0,0,0,300
capture_2020_05_25_14_51_35_692,0,0,358,397,598,390,460,521,478,626,480,669,0,0,0,0,300
capture_2020_05_25_14_51_35_693,0,0,305,371,558,365,415,497,426,606,426,657,0,0,0,0,290
capture_2020_05_25_14_51_35_694,0,0,308,352,555,347,420,490,426,590,426,632,0,0,0,0,290
capture_2020_05_25_14_51_35_695,0,0,302,354,549,347,418,496,426,597,426,629,0,0,0,0,290
capture_2020_05_25_14_51_35_696,0,0,315,363,555,359,424,535,433,608,433,634,0,0,0,0,290
capture_2020_05_25_14_51_35_697,0,0,323,371,571,369,437,534,439,611,439,635,0,0,0,0,290
capture_2020_05_25_14_51_35_698,0,0,336,363,582,363,448,534,459,604,461,635,0,0,0,0,290
capture_2020_05_25_14_51_35_699,0,0,349,360,582,361,459,527,470,604,472,631,0,0,0,0,290
capture_2020_05_25_14_51_35_700,0,0,358,372,600,376,470,549,470,609,472,633,0,0,0,0,290
capture_2020_05_25_14_51_35_701,0,0,358,376,600,382,470,549,472,618,472,646,0,0,0,0,290
capture_2020_05_25_14_51_35_702,0,0,358,385,600,385,472,558,472,620,472,646,0,0,0,0,290
capture_2020_05_25_14_51_35_703,0,0,358,385,600,385,472,558,472,620,472,646,0,0,0,0,290
capture_2020_05_25_14_51_35_704,0,0,358,382,600,383,472,552,472,618,472,642,0,0,0,0,290
capture_2020_05_25_14_51_35_705,0,0,356,374,593,376,461,552,468,613,470,639,0,0,0,0,290
capture_2020_05_25_14_51_35_706,0,0,343,372,595,371,461,547,466,606,468,632,0,0,0,0,290
capture_2020_05_25_14_51_35_707,0,0,343,372,584,371,461,547,461,606,461,632,0,0,0,0,290
capture_2020_05_25_14_51_35_708,0,0,343,372,579,371,453,547,461,606,461,632,0,0,0,0,290
capture_2020_05_25_14_51_35_709,0,0,343,372,579,371,453,549,461,610,461,640,0,0,0,0,290
capture_2020_05_25_14_51_35_710,0,0,343,372,579,371,453,549,461,610,461,640,0,0,0,0,290
capture_2020_05_25_14_51_35_711,0,0,343,372,579,371,453,549,461,610,461,640,0,0,0,0,290
capture_2020_05_25_14_51_35_712,0,0,343,372,579,371,453,549,461,610,461,640,0,0,0,0,290
capture_2020_05_25_14_51_35_713,0,0,343,372,579,371,453,549,461,610,461,640,0,0,0,0,290
capture_2020_05_25_14_51_35_714,0,0,343,372,579,371,453,549,461,610,461,640,0,0,0,0,290
capture_2020_05_25_14_51_35_715,0,0,343,372,579,371,453,549,461,610,461,640,0,0,0,0,290
capture_2020_05_25_14_51_35_716,0,0,343,372,579,371,453,549,461,610,461,640,0,0,0,0,290
capture_2020_05_25_14_51_35_717,0,0,343,367,579,365,453,549,459,616,461,645,0,0,0,0,290
capture_2020_05_25_14_51_35_718,0,0,343,367,579,365,453,549,459,616,461,645,0,0,0,0,290
capture_2020_05_25_14_51_35_719,0,0,343,363,579,363,453,544,459,608,461,643,0,0,0,0,290
capture_2020_05_25_14_51_35_720,0,0,332,356,579,358,444,538,455,608,455,640,0,0,0,0,290
capture_2020_05_25_14_51_35_721,0,0,332,356,579,356,444,536,450,606,453,636,0,0,0,0,290
capture_2020_05_25_14_51_35_722,0,0,328,356,577,356,435,536,444,606,446,636,0,0,0,0,290
capture_2020_05_25_14_51_35_723,0,0,310,359,562,358,428,536,437,606,437,636,0,0,0,0,288
capture_2020_05_25_14_51_35_724,0,0,313,354,562,358,428,535,437,608,437,636,0,0,0,0,288
capture_2020_05_25_14_51_35_725,0,0,307,361,557,359,429,535,427,611,431,641,0,0,0,0,288
capture_2020_05_25_14_51_35_726,0,0,307,361,557,359,429,535,427,611,429,641,0,0,0,0,288
capture_2020_05_25_14_51_35_727,0,0,297,354,555,352,422,525,420,608,426,636,0,0,0,0,290
capture_2020_05_25_14_51_35_728,0,0,306,348,555,350,413,507,420,605,420,630,0,0,0,0,290
capture_2020_05_25_14_51_35_729,0,0,305,338,556,339,415,494,415,593,424,629,0,0,0,0,290
capture_2020_05_25_14_51_35_730,0,0,313,326,562,324,426,479,426,584,426,627,0,0,0,0,290
capture_2020_05_25_14_51_35_731,0,0,347,364,596,356,461,511,461,620,456,673,0,0,0,0,294
capture_2020_05_25_14_51_35_732,0,0,371,370,616,370,483,512,483,617,483,668,0,0,0,0,300
capture_2020_05_25_14_51_35_733,0,0,381,359,616,362,483,481,483,596,485,649,0,0,0,0,298
capture_2020_05_25_14_51_35_734,0,0,383,348,617,351,483,472,483,584,485,634,0,0,0,0,296
capture_2020_05_25_14_51_35_735,0,0,382,349,621,351,486,466,488,590,490,643,0,0,0,0,282
capture_2020_05_25_14_51_35_736,0,0,383,337,622,343,490,450,494,570,496,632,0,0,0,0,280
capture_2020_05_25_14_51_35_737,0,0,382,333,622,337,490,442,486,562,490,625,0,0,0,0,280
capture_2020_05_25_14_51_35_738,0,0,382,333,622,337,490,442,486,562,490,625,0,0,0,0,280
capture_2020_05_25_14_51_35_739,0,0,382,333,622,337,490,442,486,562,490,625,0,0,0,0,280
capture_2020_05_25_14_51_35_740,0,0,382,333,622,337,490,442,486,562,490,625,0,0,0,0,280
capture_2020_05_25_14_51_35_741,0,0,382,350,622,352,490,461,490,579,490,638,0,0,0,0,280
capture_2020_05_25_14_51_35_742,0,0,374,353,621,355,488,470,488,584,490,643,0,0,0,0,280
capture_2020_05_25_14_51_35_743,0,0,380,347,621,347,488,470,488,586,490,643,0,0,0,0,280
capture_2020_05_25_14_51_35_744,0,0,382,343,612,345,488,467,488,585,488,642,0,0,0,0,280
capture_2020_05_25_14_51_35_745,0,0,383,337,608,345,488,461,488,587,488,642,0,0,0,0,280
capture_2020_05_25_14_51_35_746,0,0,383,337,608,345,488,461,488,587,488,642,0,0,0,0,280
capture_2020_05_25_14_51_35_747,0,0,383,337,608,345,488,461,488,587,488,642,0,0,0,0,280
capture_2020_05_25_14_51_35_748,0,0,391,345,608,345,488,461,488,587,488,642,0,0,0,0,280
capture_2020_05_25_14_51_35_749,0,0,391,345,608,345,488,461,494,592,494,644,0,0,0,0,280
capture_2020_05_25_14_51_35_750,0,0,391,345,608,345,488,461,494,592,494,644,0,0,0,0,280
capture_2020_05_25_14_51_35_751,0,0,391,345,608,345,488,461,494,592,494,644,0,0,0,0,280
capture_2020_05_25_14_51_35_752,0,0,395,345,622,345,498,465,498,596,498,646,0,0,0,0,280
capture_2020_05_25_14_51_35_753,0,0,399,345,622,345,502,476,502,596,502,646,0,0,0,0,280
capture_2020_05_25_14_51_35_754,0,0,401,343,623,345,503,478,503,595,503,646,0,0,0,0,280
capture_2020_05_25_14_51_35_755,0,0,401,343,623,345,503,478,503,595,503,646,0,0,0,0,282
capture_2020_05_25_14_51_35_756,0,0,401,343,621,349,503,478,505,601,505,650,0,0,0,0,282
capture_2020_05_25_14_51_35_757,0,0,401,343,621,349,503,478,505,601,505,650,0,0,0,0,282
capture_2020_05_25_14_51_35_758,0,0,401,343,621,349,503,478,505,601,505,650,0,0,0,0,280
capture_2020_05_25_14_51_35_759,0,0,401,343,621,349,503,478,507,595,507,650,0,0,0,0,280
capture_2020_05_25_14_51_35_760,0,0,401,343,621,349,503,478,507,595,507,650,0,0,0,0,280
capture_2020_05_25_14_51_35_761,0,0,403,345,622,349,503,476,507,596,507,650,0,0,0,0,280
capture_2020_05_25_14_51_35_762,0,0,403,345,622,349,503,476,507,596,507,650,0,0,0,0,280
capture_2020_05_25_14_51_35_763,0,0,403,339,622,343,509,476,509,590,509,648,0,0,0,0,280
capture_2020_05_25_14_51_35_764,0,0,403,343,622,341,509,478,509,590,509,648,0,0,0,0,280
capture_2020_05_25_14_51_35_765,0,0,403,343,622,341,509,478,509,590,509,648,0,0,0,0,280
capture_2020_05_25_14_51_35_766,0,0,399,339,621,341,509,478,509,591,509,646,0,0,0,0,280
capture_2020_05_25_14_51_35_767,0,0,397,339,619,341,501,478,503,591,505,646,0,0,0,0,280
capture_2020_05_25_14_51_35_768,0,0,393,337,618,337,500,478,502,594,503,648,0,0,0,0,280
capture_2020_05_25_14_51_35_769,0,0,391,337,614,341,498,478,496,594,502,648,0,0,0,0,280
capture_2020_05_25_14_51_35_770,0,0,387,335,612,337,496,478,494,592,498,648,0,0,0,0,280
capture_2020_05_25_14_51_35_771,0,0,387,335,610,335,494,476,492,590,494,648,0,0,0,0,280
capture_2020_05_25_14_51_35_772,0,0,387,335,610,335,494,476,492,590,494,648,0,0,0,0,280
capture_2020_05_25_14_51_35_773,0,0,387,335,610,335,494,476,492,590,494,648,0,0,0,0,280
capture_2020_05_25_14_51_35_774,0,0,387,335,610,335,494,476,492,590,494,648,0,0,0,0,280
capture_2020_05_25_14_51_35_775,0,0,387,335,610,335,494,476,492,590,494,648,0,0,0,0,280
capture_2020_05_25_14_51_35_776,0,0,387,335,610,335,496,476,496,589,496,646,0,0,0,0,280
capture_2020_05_25_14_51_35_777,0,0,391,335,612,335,496,476,496,589,496,646,0,0,0,0,280
capture_2020_05_25_14_51_35_778,0,0,391,335,612,335,496,476,496,589,496,646,0,0,0,0,280
capture_2020_05_25_14_51_35_779,0,0,391,335,612,335,488,470,490,589,492,646,0,0,0,0,280
capture_2020_05_25_14_51_35_780,0,0,391,335,612,335,488,470,490,589,492,646,0,0,0,0,280
capture_2020_05_25_15_24_05_2655,0,0,417,346,615,351,520,458,520,540,520,577,0,0,0,0,130
capture_2020_05_25_15_24_05_2656,0,0,408,338,619,342,511,466,516,536,520,573,1,0,1,0,130
capture_2020_05_25_15_24_05_2657,0,0,409,330,620,330,512,454,508,524,508,565,1,0,1,0,128
capture_2020_05_25_15_24_05_2658,0,0,404,321,616,321,512,438,508,517,508,558,1,0,1,0,128
capture_2020_05_25_15_24_05_2659,0,0,400,313,616,313,512,425,508,504,508,550,1,0,1,0,128
capture_2020_05_25_15_24_05_2660,0,0,400,317,616,317,512,425,508,504,508,550,1,0,1,0,128
capture_2020_05_25_15_24_05_2661,0,0,400,317,616,313,512,421,508,500,508,546,0,0,0,0,128
capture_2020_05_25_15_24_05_2662,0,0,396,313,608,308,508,417,508,500,508,546,0,0,0,0,128
capture_2020_05_25_15_24_05_2663,0,0,396,313,608,308,508,417,508,500,508,546,0,0,0,0,128
capture_2020_05_25_15_24_05_2664,0,0,396,308,608,300,508,408,508,492,508,542,0,0,0,0,128
capture_2020_05_25_15_24_05_2665,0,0,396,308,608,300,508,408,508,492,508,542,0,0,0,0,128
capture_2020_05_25_15_24_05_2666,0,0,400,313,608,304,516,408,512,496,512,538,0,0,0,0,128
capture_2020_05_25_15_24_05_2667,0,0,400,313,608,304,521,408,516,496,516,533,0,0,0,0,128
capture_2020_05_25_15_24_05_2668,0,0,400,313,608,304,521,404,516,496,516,533,0,0,0,0,128
capture_2020_05_25_15_24_05_2669,0,0,400,313,608,304,521,404,516,496,516,533,0,0,0,0,128
capture_2020_05_25_15_24_05_2670,0,0,400,313,608,304,521,404,516,496,516,533,0,0,0,0,128
capture_2020_05_25_15_24_05_2671,0,0,396,308,604,300,521,404,516,492,516,529,0,0,0,0,128
capture_2020_05_25_15_24_05_2672,0,0,394,307,609,299,521,404,516,488,516,526,0,0,0,0,128
capture_2020_05_25_15_24_05_2673,0,0,390,303,605,299,512,404,512,488,512,526,0,0,0,0,126
capture_2020_05_25_15_24_05_2674,0,0,398,307,613,299,512,404,508,488,508,526,0,0,0,0,126
capture_2020_05_25_15_24_05_2675,0,0,398,303,613,299,508,400,504,488,504,526,0,0,0,0,128
capture_2020_05_25_15_24_05_2676,0,0,407,307,621,295,499,400,499,488,503,526,0,0,0,0,126
capture_2020_05_25_15_24_05_2677,0,0,394,303,605,299,478,400,482,493,487,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2678,0,0,394,299,609,299,478,400,482,493,482,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2679,0,0,377,299,575,299,478,400,482,493,482,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2680,0,0,369,299,571,299,419,400,436,493,441,522,1,0,0,0,128
capture_2020_05_25_15_24_05_2681,0,0,344,299,550,299,382,400,411,488,411,522,1,0,0,0,128
capture_2020_05_25_15_24_05_2682,0,0,346,296,546,296,375,400,404,492,404,525,1,0,0,0,128
capture_2020_05_25_15_24_05_2683,0,0,346,296,537,300,366,400,387,488,391,521,1,0,0,0,128
capture_2020_05_25_15_24_05_2684,0,0,335,295,525,299,360,400,373,493,377,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2685,0,0,327,303,499,303,306,400,352,493,352,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2686,0,0,325,302,491,302,308,400,350,498,350,523,0,0,0,0,126
capture_2020_05_25_15_24_05_2687,0,0,325,302,491,302,282,400,350,498,350,523,0,0,0,0,126
capture_2020_05_25_15_24_05_2688,0,0,312,302,478,306,278,400,350,498,350,523,0,0,0,0,126
capture_2020_05_25_15_24_05_2689,0,0,312,302,469,302,291,400,329,498,333,523,0,0,0,0,126
capture_2020_05_25_15_24_05_2690,0,0,312,302,469,302,278,396,329,498,333,523,0,0,0,0,126
capture_2020_05_25_15_24_05_2691,0,0,308,302,461,302,269,396,325,498,329,523,0,0,0,0,126
capture_2020_05_25_15_24_05_2692,0,0,303,306,457,302,269,396,325,498,325,523,0,0,0,0,126
capture_2020_05_25_15_24_05_2693,0,0,301,307,453,307,263,400,318,501,322,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2694,0,0,297,307,449,303,263,400,318,501,318,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2695,0,0,297,307,445,303,259,400,318,501,318,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2696,0,0,297,307,445,303,259,400,318,501,318,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2697,0,0,301,307,453,303,263,400,318,501,318,522,0,0,0,0,126
capture_2020_05_25_15_24_05_2698,0,0,303,306,457,302,265,400,320,498,320,519,0,0,0,0,126
capture_2020_05_25_15_24_05_2699,0,0,303,311,465,306,274,400,329,498,329,519,0,0,0,0,126
capture_2020_05_25_15_24_05_2700,0,0,303,311,465,306,274,400,329,498,329,519,0,0,0,0,126
capture_2020_05_25_15_24_05_2701,0,0,312,311,474,306,282,400,337,498,337,519,0,0,0,0,126
capture_2020_05_25_15_24_05_2702,0,0,312,311,474,306,282,400,337,498,337,519,0,0,0,0,126
